market,epiweek,year,forecast_date,target,target_end_date,location,type,quantile,value
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.6,0.2
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.65,0.3
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.7,0.4
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.75,0.5
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.8,0.7
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.85,0.7
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.9,1.1
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.95,1.7
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.975,1.9
Lewis/McChord,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Lewis_McChord,quantile,0.99,2.6
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.01,1
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.025,1.2
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.05,1.3
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.1,1.4
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.15,1.4
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.2,1.5
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.25,1.5
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.3,1.6
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.35,1.6
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.4,1.6
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.45,1.7
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.5,1.7
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.55,1.7
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.6,1.8
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.65,1.9
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.7,2
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.75,2
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.8,2.1
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,point,NA,2.2
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.85,2.3
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.9,2.5
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.95,2.9
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.975,3.2
National Capital Region,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,National_Capital_Region,quantile,0.99,4.1
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.01,1
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.025,1.1
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.05,1.2
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.1,1.3
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.15,1.4
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.2,1.4
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.25,1.5
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.3,1.5
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.35,1.6
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.4,1.6
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.45,1.7
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.5,1.7
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.55,1.7
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.6,1.8
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.65,1.9
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.7,2
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.75,2.1
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,point,NA,2.1
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.8,2.2
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.85,2.4
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.9,2.6
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.95,2.9
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.975,3.3
National Capital Region,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,National_Capital_Region,quantile,0.99,4.2
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.01,0.9
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.025,1
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.05,1.1
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.1,1.2
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.15,1.3
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.2,1.4
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.25,1.5
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.3,1.5
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.35,1.6
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.4,1.6
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.45,1.7
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.5,1.7
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.55,1.8
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.6,1.8
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.65,1.9
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.7,2.1
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.75,2.1
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,point,NA,2.1
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.8,2.2
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.85,2.4
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.9,2.7
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.95,3
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.975,3.4
National Capital Region,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,National_Capital_Region,quantile,0.99,4.3
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.01,0.8
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.025,0.9
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.05,1
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.1,1.1
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.15,1.3
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.2,1.3
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.25,1.4
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.3,1.5
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.35,1.6
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.4,1.6
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.45,1.7
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.5,1.7
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.55,1.8
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.6,1.8
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.65,1.9
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.7,2
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,point,NA,2.1
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.75,2.2
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.8,2.2
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.85,2.4
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.9,2.6
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.95,3.1
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.975,3.4
National Capital Region,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,National_Capital_Region,quantile,0.99,4.3
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.01,3.1
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.025,3.2
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.05,3.4
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.1,3.5
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.15,3.6
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.2,3.7
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.25,3.8
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.3,3.9
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.35,3.9
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.4,4
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.45,4
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.5,4.1
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.55,4.1
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.6,4.2
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.65,4.3
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.7,4.4
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.75,4.5
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.8,4.6
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.85,4.8
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.9,5
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,point,NA,5
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.95,5.7
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.975,6.9
Pensacola/Eglin,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,Pensacola_Eglin,quantile,0.99,8.8
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.01,2.9
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.025,3.1
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.05,3.3
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.1,3.5
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.15,3.7
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.2,3.8
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.25,3.9
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.3,4
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.35,4
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.4,4.1
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.45,4.2
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.5,4.3
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.55,4.3
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.6,4.4
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.65,4.5
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.7,4.6
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.75,4.7
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.8,4.9
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.85,5.1
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,point,NA,5.2
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.9,5.3
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.95,6.1
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.975,7.4
Pensacola/Eglin,42,2022,2022-10-12,2 wk ahead CLI pct,2022-10-22,Pensacola_Eglin,quantile,0.99,9.2
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.01,2.8
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.025,3
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.05,3.2
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.1,3.5
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.15,3.6
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.2,3.8
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.25,3.9
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.3,4
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.35,4.1
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.4,4.2
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.45,4.3
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.5,4.3
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.55,4.4
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.6,4.5
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.65,4.6
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.7,4.7
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.75,4.9
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.8,5
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.85,5.2
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,point,NA,5.3
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.9,5.5
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.95,6.3
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.975,7.7
Pensacola/Eglin,43,2022,2022-10-12,3 wk ahead CLI pct,2022-10-29,Pensacola_Eglin,quantile,0.99,9.6
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.01,2.6
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.025,2.9
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.05,3.1
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.1,3.4
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.15,3.6
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.2,3.7
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.25,3.9
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.3,4
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.35,4.1
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.4,4.2
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.45,4.3
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.5,4.4
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.55,4.5
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.6,4.6
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.65,4.7
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.7,4.8
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.75,5
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.8,5.2
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.85,5.4
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,point,NA,5.4
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.9,5.7
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.95,6.3
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.975,7.9
Pensacola/Eglin,44,2022,2022-10-12,4 wk ahead CLI pct,2022-11-05,Pensacola_Eglin,quantile,0.99,9.8
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.01,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.025,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.05,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.1,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.15,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.2,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.25,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.3,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.35,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,point,NA,0
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.4,0.1
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.45,0.2
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.5,0.3
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.55,0.5
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.6,0.5
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.65,0.7
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.7,0.8
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.75,0.9
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.8,1.1
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.85,1.1
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.9,1.5
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.95,1.5
San Antonio,41,2022,2022-10-12,1 wk ahead CLI pct,2022-10-15,San_Antonio,quantile,0.975,1.9
